SaleID,ProductID,CustomerID,SaleDate,Quantity,SalePrice,DiscountApplied,ProfitAmount,PaymentMode
48588,247,7373,2022-11-14,3,795.28,0,126.49,Card
48589,123,4074,2025-01-15,1,670.89,0,152.04,Card
48590,192,6522,2023-05-26,1,3110.49,0.06,474.02,PhonePe
48591,16,1814,2021-01-02,1,853.03,0,106.8,PhonePe
48592,18,2460,2025-05-27,1,1966.86,0,253.45,Card
48593,57,7644,2024-03-30,1,2166.03,0,323.88,Card
48594,83,8620,2024-07-17,3,690.63,0.27,5.51,Card
48595,181,1838,2025-04-19,2,2706.27,0.27,-263.2,Cash
48596,256,1891,2021-12-27,1,673.05,0.25,56,GPay
48597,295,8984,2021-11-19,1,368.01,0.19,-35.83,PayPal
48598,199,9918,2021-05-01,3,590.45,0.04,158.26,Card
48599,237,4220,2021-12-19,2,782.06,0,154.36,Cash
48600,80,7585,2024-09-09,2,2939.73,0.23,299.48,Paytm
48601,139,2166,2022-09-15,1,1032.4,0.07,209.53,PayPal
48602,267,827,2024-11-02,1,911.35,0,190.37,Cash
48603,65,5436,2021-10-22,1,3015.39,0.07,580.21,PayPal
48604,181,8073,2020-10-05,3,2732.46,0,493.68,UPI
48605,162,7337,2021-04-30,2,2798.91,0.02,463.03,PhonePe
48606,85,6875,2022-06-12,2,437.96,0,79.2,PayPal
48607,54,5808,2024-10-15,1,1678.74,0,349.39,Cash
48608,297,8237,2024-12-14,2,534.53,0.06,98.4,Card
48609,271,1586,2023-12-09,1,740.99,0,87.26,GPay
48610,90,2442,2021-01-07,1,2220.37,0,724.07,PhonePe
48611,125,3958,2022-07-02,1,2719.09,0.02,623.82,PayPal
48612,175,406,2024-05-21,1,2239.52,0,561.92,PayPal
48613,115,2954,2023-07-24,1,392.66,0,52.42,GPay
48614,41,1645,2024-03-10,2,504.16,0,137.22,UPI
48615,1,2315,2020-01-25,1,628.11,0.21,60.93,PayPal
48616,260,6097,2023-09-14,3,2200.14,0,334.01,Card
48617,167,8669,2022-05-10,3,681.49,0,83.93,GPay
48618,118,2018,2022-04-13,3,905.95,0,297.75,Paytm
48619,208,2680,2022-06-07,3,3134.01,0.18,335.09,Paytm
48620,46,5591,2025-12-05,3,886.33,0,132.73,UPI
48621,255,9581,2024-10-29,1,436.43,0,46.88,PayPal
48622,169,1074,2025-06-23,2,687.97,0,116.3,PhonePe
48623,194,3058,2024-12-27,1,3018.93,0,641.99,GPay
48624,221,1818,2022-01-05,3,1016.99,0,325.53,Card
48625,290,7560,2022-07-24,2,607.13,0.21,-36.1,PhonePe
48626,155,8565,2022-05-05,1,1434.45,0,154.4,GPay
48627,168,2563,2024-07-30,1,505.72,0,144.67,GPay
48628,51,6582,2024-01-03,2,1756.62,0,237.68,Card
48629,191,9067,2021-09-02,3,2394.95,0.27,-176.84,UPI
48630,106,8655,2020-05-10,2,497.39,0.11,12.03,Card
48631,188,5933,2022-07-29,3,2900.27,0.14,34.31,PayPal
48632,44,9490,2024-01-08,3,3487.8,0,1000.2,UPI
48633,279,2433,2022-06-10,2,722.51,0.21,-77.58,Cash
48634,177,9608,2025-05-12,2,2227.68,0.12,-61.22,Paytm
48635,113,9496,2023-03-04,1,3151.76,0,697.37,UPI
48636,288,7386,2023-08-25,2,631.97,0,205.78,GPay
48637,212,6316,2021-11-10,1,869.4,0,130.44,PhonePe
48638,270,6311,2023-04-18,2,748.81,0,232.9,UPI
48639,153,8659,2024-04-25,3,2780.39,0,840.47,Card
48640,16,3063,2023-08-23,3,1111.25,0,365.02,PayPal
48641,43,8079,2022-02-10,2,1141.34,0.2,135.85,GPay
48642,166,8918,2022-04-27,2,1051.81,0.02,270.71,PhonePe
48643,152,1939,2022-07-13,3,942.52,0,191.89,Card
48644,48,5433,2025-08-30,1,3032.38,0.11,607.78,Card
48645,97,4986,2020-03-01,3,948.18,0,183.16,PayPal
48646,128,2089,2023-11-10,3,1045.58,0,324.83,Card
48647,46,1126,2022-04-20,3,868.72,0,115.12,PhonePe
48648,263,4760,2025-06-05,1,1398.99,0.22,-120.11,Card
48649,38,1222,2022-01-01,1,730.47,0.24,-35.21,Paytm
48650,150,6997,2024-01-27,3,848.69,0,96.63,GPay
48651,45,1489,2022-04-19,1,1102.84,0.23,111.15,Cash
48652,19,9468,2024-06-07,2,1681.92,0.18,81.9,PayPal
48653,266,3134,2020-04-07,2,631.94,0.15,78.65,PhonePe
48654,115,4425,2024-08-10,1,405.15,0,64.91,PayPal
48655,156,8796,2021-12-01,3,942.73,0,296.23,Card
48656,31,331,2023-12-21,2,1631.31,0.3,-267.51,Cash
48657,145,8307,2024-04-27,2,2339.58,0.25,164.95,UPI
48658,64,6175,2025-02-08,3,2822.31,0,916.22,Paytm
48659,218,9981,2020-03-18,2,747.2,0.29,-50.13,PhonePe
48660,260,1894,2024-10-28,2,2400.7,0,534.57,UPI
48661,289,6194,2022-05-05,2,592.52,0.06,145.85,UPI
48662,70,6040,2020-08-10,2,3037.38,0.11,542.81,UPI
48663,255,18,2022-12-19,2,548.18,0.14,81.88,Paytm
48664,103,2161,2020-08-18,3,2629.5,0.18,106.54,PayPal
48665,256,745,2025-12-14,3,628.28,0,179.49,GPay
48666,226,1099,2023-12-16,3,3339.71,0.13,521.39,PhonePe
48667,197,1271,2022-04-03,2,2289.96,0.01,386.47,PayPal
48668,153,5464,2022-03-12,2,2228.92,0,289,UPI
48669,20,7111,2025-06-16,3,1926.45,0.08,316.67,GPay
48670,77,1724,2024-03-17,2,367.14,0.02,30.56,UPI
48671,81,865,2025-12-03,1,814.21,0,154.03,Cash
48672,80,9919,2023-02-21,3,2399.52,0,435.41,PayPal
48673,243,6583,2020-07-02,3,498.29,0,151.08,PhonePe
48674,286,5420,2021-08-05,2,427.67,0,81.08,Card
48675,269,5232,2020-06-08,2,1880.4,0.12,294.64,GPay
48676,211,8579,2020-01-28,3,2231.44,0,578.97,Card
48677,285,208,2022-04-24,1,751.32,0.09,56.07,Card
48678,124,9425,2021-07-10,1,758.71,0,226.54,GPay
48679,18,2476,2020-11-03,2,2248.41,0.09,332.64,Cash
48680,115,3547,2023-07-14,2,496.98,0,156.74,PayPal
48681,53,2568,2025-08-30,3,748.05,0.21,-82.52,Paytm
48682,73,7584,2020-08-12,2,666.53,0,175.75,Card
48683,211,7411,2022-01-19,1,1915.75,0.24,-196.5,Card
48684,206,8750,2021-07-06,3,2308.76,0.26,-346.62,UPI
48685,227,5067,2024-10-25,3,2478.99,0,434.96,Card
48686,222,5364,2024-11-29,1,2643.16,0.07,551.98,GPay
48687,142,3719,2021-11-28,3,545.7,0,149.62,Card
48688,177,8173,2021-08-18,3,3008.56,0,986.98,PayPal
48689,211,7389,2022-04-25,1,2100.85,0.24,-55.82,PhonePe
48690,212,719,2021-11-18,3,972.66,0.05,185.07,Cash
48691,226,8399,2021-10-25,3,2653.2,0,269.04,Card
48692,1,4062,2025-07-16,1,524.54,0.27,-52.37,Cash
48693,233,5070,2025-10-18,2,796.12,0.27,8.09,Card
48694,297,7194,2020-07-05,1,588.18,0,184.12,Paytm
48695,137,5411,2022-11-23,2,2504.49,0,716.21,Paytm
48696,82,9980,2021-12-07,2,511.56,0.02,119.19,PhonePe
48697,121,3187,2025-07-20,3,781.31,0,248.28,UPI
48698,204,6847,2023-06-10,2,2239.44,0,641.96,PhonePe
48699,233,7613,2022-08-05,2,716.85,0,143.77,Card
48700,299,2398,2025-09-06,2,881.65,0.09,114.78,Paytm
48701,129,3825,2023-05-21,2,2398.47,0.26,-10.44,Card
48702,154,1781,2020-05-13,2,441.94,0,130.32,PhonePe
48703,249,785,2023-06-20,1,539.26,0,90.37,Card
48704,145,7633,2023-08-10,3,1979.72,0.09,211.82,Card
48705,190,1182,2020-12-28,1,2688.39,0.07,564.94,UPI
48706,132,467,2020-05-03,3,690.49,0,124.68,UPI
48707,73,2274,2022-04-07,2,564.71,0.11,11.81,PayPal
48708,292,7137,2021-11-21,3,516.47,0,113.21,PhonePe
48709,88,2307,2024-01-02,3,634.09,0,172.44,PhonePe
48710,52,904,2023-02-21,2,469.62,0,87.93,GPay
48711,260,5940,2023-02-03,2,2366.21,0,500.08,Cash
48712,243,6766,2025-09-11,3,438.2,0,90.99,PayPal
48713,83,5491,2023-06-23,3,604.44,0.12,33.26,Cash
48714,133,7935,2024-07-07,2,2319.47,0,487.81,Cash
48715,50,8105,2021-10-19,1,703.2,0.1,139.52,Paytm
48716,56,505,2024-09-09,3,2326.39,0,595.34,Card
48717,277,3938,2024-05-06,2,2964.16,0.01,834,PhonePe
48718,44,8150,2021-09-26,1,3123.97,0,636.37,Card
48719,251,2520,2021-12-08,3,920.94,0.27,-44.13,Card
48720,92,697,2020-01-12,2,2931.82,0,574.5,Card
48721,278,3186,2020-08-14,2,2086.62,0.12,422.2,Cash
48722,171,5894,2024-05-22,3,2419.06,0.3,-349.57,UPI
48723,295,2134,2025-03-19,2,457.77,0.12,68.92,Card
48724,22,8485,2022-08-21,3,2567.7,0,618.98,GPay
48725,82,9166,2022-12-12,2,481.74,0,99.6,UPI
48726,50,501,2024-02-04,1,605.19,0.11,45.26,Card
48727,235,8964,2022-03-22,1,2538.24,0.18,264.78,GPay
48728,163,3804,2023-07-01,2,724.86,0,88.64,Paytm
48729,137,7953,2024-11-09,1,2208.69,0.03,354.15,Cash
48730,292,3320,2023-05-04,3,501.58,0.02,88.29,Card
48731,216,4221,2023-03-13,2,807.23,0.16,76.73,Paytm
48732,224,6309,2025-07-09,2,2899.18,0,929.8,PhonePe
48733,24,6946,2021-05-16,2,841.72,0,131.85,PayPal
48734,71,7793,2020-04-26,1,1748.51,0,201.55,Cash
48735,33,3255,2021-06-15,3,864.74,0.22,75.16,PhonePe
48736,57,2113,2025-04-18,2,2349.05,0.17,107.56,Card
48737,249,1242,2025-01-02,3,641.98,0,193.09,Paytm
48738,187,4175,2021-08-27,3,649.25,0.27,-96.42,Paytm
48739,160,4007,2025-04-10,3,3508.17,0,1014.52,Card
48740,185,1821,2024-07-26,2,467.43,0,105.76,GPay
48741,257,5503,2021-08-13,1,604.59,0,102.69,Cash
48742,71,35,2025-03-12,2,2243.78,0.13,405.13,PhonePe
48743,289,9358,2021-05-26,1,461.83,0.11,-0.09,Card
48744,197,355,2020-02-22,2,2112.5,0,231.91,Paytm
48745,195,7602,2024-08-11,1,486.03,0.05,118.92,Card
48746,272,886,2025-02-08,3,701.93,0,152.97,Paytm
48747,72,637,2023-09-01,1,1112.74,0.13,220.06,Cash
48748,45,62,2020-01-16,2,1045.2,0,307.16,GPay
48749,142,7435,2021-02-07,2,511.14,0,115.06,Paytm
48750,42,5649,2024-01-05,3,2368.32,0,663.74,UPI
48751,135,1779,2020-03-09,1,2175.58,0.06,274.05,UPI
48752,200,589,2024-11-26,1,1606.78,0.18,-25.41,Paytm
48753,232,1456,2021-04-27,3,710.73,0.08,110.71,Paytm
48754,244,3206,2020-03-29,2,456.88,0,138.5,Card
48755,286,5483,2023-07-08,3,425.32,0,78.73,UPI
48756,14,9979,2025-06-23,1,2221.09,0.05,204.67,Card
48757,269,8754,2021-08-19,1,1941.88,0,581.77,Paytm
48758,182,5224,2022-02-04,1,945.37,0,157.42,GPay
48759,172,5365,2020-07-05,2,718.29,0.23,-77.42,GPay
48760,18,9746,2021-04-25,3,2121.84,0,408.43,PhonePe
48761,162,6155,2021-01-04,3,2942.32,0.22,15.11,Card
48762,150,5021,2021-09-11,3,902.4,0.22,-48.19,Card
48763,116,3542,2020-08-16,3,2346.58,0,730.13,PhonePe
48764,177,8154,2022-01-21,3,2693.77,0,672.19,GPay
48765,97,4507,2023-07-05,1,999.66,0.07,164.66,Paytm
48766,167,8279,2020-04-02,1,765.87,0.06,122.36,GPay
48767,168,9787,2022-12-22,2,510.77,0,149.72,UPI
48768,225,1813,2021-07-10,3,901.57,0,267.28,Card
48769,258,4400,2025-11-11,3,2397.18,0,575.25,PhonePe
48770,289,3791,2020-05-13,2,548.2,0,137.08,Cash
48771,282,1486,2025-09-02,3,2538.82,0.08,293.38,Card
48772,192,8309,2021-12-29,2,3353.78,0,903.94,GPay
48773,264,5485,2021-10-16,1,795.91,0,176.8,GPay
48774,65,8179,2021-07-09,3,3016.58,0,792.48,PhonePe
48775,276,2987,2025-08-16,1,671.69,0,114.03,PayPal
48776,231,6106,2023-03-04,3,1619.22,0,181.78,Card
48777,178,8570,2022-11-22,3,392.45,0.08,60.22,Card
48778,163,9816,2022-01-29,1,817.42,0,181.2,UPI
48779,1,7175,2022-10-22,1,607.58,0.2,50.78,PhonePe
48780,66,7947,2021-08-08,2,949.07,0.14,53.79,PhonePe
48781,172,3398,2022-04-08,1,814.36,0,183.86,Card
48782,203,9251,2022-11-30,1,774.68,0.22,-48.67,PhonePe
48783,80,8960,2024-12-04,2,2570.31,0.2,92.14,Card
48784,293,3194,2024-02-26,2,2421.5,0,639.91,Paytm
48785,74,5507,2020-10-23,1,2427.29,0,773.96,Card
48786,42,1872,2020-05-02,3,2470.3,0.2,271.66,PhonePe
48787,254,210,2021-10-14,3,508.05,0,68.87,PayPal
48788,27,7696,2020-11-26,2,964.67,0,252.57,Card
48789,201,6776,2020-02-09,1,421.6,0,85.68,PhonePe
48790,207,6327,2020-01-20,2,771.01,0.09,168.83,Card
48791,267,9749,2020-01-11,2,948.1,0,227.12,Card
48792,91,4615,2022-01-17,1,3410.17,0.09,666.9,UPI
48793,105,3765,2020-01-23,1,1871.76,0.19,227.25,PayPal
48794,21,5281,2022-10-13,3,2762.26,0,335.45,UPI
48795,63,2510,2025-02-08,2,527.66,0,143.41,GPay
48796,189,8761,2020-12-31,2,623.9,0.01,168.53,UPI
48797,253,8658,2020-03-23,2,2795.61,0.09,365.07,Card
48798,170,1974,2021-03-26,3,3025.85,0,904.05,Paytm
48799,263,3207,2024-02-22,1,1490.45,0.19,-4.06,Cash
48800,46,8923,2024-10-27,1,831.34,0.05,36.17,UPI
48801,198,3790,2025-08-18,2,2152.41,0.3,-9.35,Card
48802,147,4215,2025-04-16,1,1880.39,0,190.08,PhonePe
48803,101,2338,2023-03-12,3,2732.98,0.25,150.62,UPI
48804,178,4668,2022-07-25,1,410.71,0,109.88,UPI
48805,277,2615,2022-07-08,1,2458.52,0,358,UPI
48806,213,3755,2022-08-29,1,804.42,0.28,-37.77,Card
48807,82,3867,2024-09-21,3,445.21,0,63.07,PayPal
48808,178,4450,2025-08-29,1,426.91,0.12,74.85,PayPal
48809,241,3804,2023-06-23,1,3210.99,0,740.91,UPI
48810,185,53,2023-02-21,2,541.34,0,179.67,UPI
48811,273,208,2020-09-28,1,1087.02,0,333.18,Card
48812,246,5576,2020-10-23,1,660.45,0.14,22.39,PayPal
48813,161,6259,2023-01-26,3,742.12,0,128.5,GPay
48814,296,6617,2023-11-07,3,3400.03,0,995.83,Card
48815,236,9863,2023-08-11,2,754.54,0,184.21,UPI
48816,24,6818,2023-04-13,2,997.89,0.15,138.34,Card
48817,195,5432,2023-08-15,3,473.29,0.05,106.82,PhonePe
48818,189,5986,2025-06-30,2,560.76,0,111.63,GPay
48819,152,6961,2022-10-11,1,976.52,0.23,1.29,Paytm
48820,147,7378,2024-04-30,3,2351.02,0.28,2.42,Paytm
48821,180,5731,2023-12-27,1,1491.98,0,219.83,GPay
48822,113,9261,2025-10-27,3,2981.72,0,527.33,Card
48823,299,1808,2022-08-15,1,894.47,0.06,153.28,UPI
48824,299,6477,2025-09-22,2,953,0,265.48,Paytm
48825,28,981,2024-11-11,2,546.13,0,91.3,Cash
48826,3,5814,2020-12-15,3,721.69,0,232.27,Paytm
48827,47,3040,2024-11-05,2,2164.39,0,637.28,UPI
48828,278,616,2025-04-10,1,2053.22,0,639.19,Paytm
48829,270,9865,2021-03-28,1,628.57,0,112.66,PhonePe
48830,179,4305,2025-11-28,1,686.13,0,125.83,PhonePe
48831,3,8645,2023-11-17,2,594.35,0.02,93.04,PayPal
48832,172,5550,2021-05-23,1,932.62,0.01,292.79,Card
48833,268,2367,2024-04-10,1,1669.94,0,410.87,Paytm
48834,282,852,2025-05-31,3,2748.25,0,705.92,Card
48835,97,8655,2022-02-13,3,881.88,0.08,46.31,GPay
48836,201,9008,2020-10-01,2,391.58,0.07,28.25,Paytm
48837,223,8026,2022-04-22,1,1971.59,0.14,268.21,Card
48838,278,9225,2023-03-09,3,2026.36,0.02,571.8,Card
48839,198,5120,2021-02-01,3,1886.62,0,370.58,GPay
48840,51,4759,2020-07-31,3,1836.34,0,317.4,Card
48841,281,4174,2020-10-09,2,771.55,0,126.48,Paytm
48842,143,258,2023-05-04,3,934.65,0.01,221.93,PhonePe
48843,64,3638,2023-10-25,3,2409.83,0.1,262.76,Cash
48844,51,1566,2025-08-26,1,2061.45,0,542.51,Card
48845,237,3586,2021-07-13,1,819.79,0.28,-37.45,Card
48846,138,6631,2022-06-28,1,2839.15,0,368.95,Cash
48847,292,9423,2023-11-04,1,528.41,0,125.15,UPI
48848,116,6832,2024-05-10,2,1881.51,0.01,246.24,PhonePe
48849,157,6471,2023-01-02,1,2665.83,0.23,189.09,Card
48850,113,851,2023-05-27,3,3606.99,0.05,972.25,Paytm
48851,129,634,2025-08-04,2,2404.5,0,619.19,Paytm
48852,55,9365,2021-09-16,1,1945.83,0.16,56.61,Paytm
48853,11,8842,2020-01-09,1,2857.24,0,944.86,Card
48854,120,3021,2024-03-03,1,1507.03,0.05,68.66,Card
48855,40,7674,2023-07-13,3,2332.88,0,377.65,Card
48856,266,1788,2024-07-19,1,605.97,0,147.47,UPI
48857,152,2596,2024-05-27,2,837.66,0,87.03,GPay
48858,91,9762,2024-08-31,3,3055.82,0.27,-205.6,Card
48859,190,4800,2021-03-22,2,2500.53,0,565.27,UPI
48860,161,1260,2025-11-01,3,839.24,0,225.62,PayPal
48861,88,6283,2022-11-25,1,553.06,0.23,-35.79,Card
48862,146,9896,2022-05-08,2,2609.88,0.1,552.96,PhonePe
48863,109,5117,2024-06-06,2,2501.77,0.27,-71.76,Card
48864,77,119,2024-03-29,1,385.47,0,56.23,Card
48865,187,9725,2025-06-09,2,786.75,0,216.38,GPay
48866,15,9816,2020-10-07,3,543.19,0.23,-28.79,PhonePe
48867,129,372,2022-02-25,1,2126.22,0,340.91,GPay
48868,290,1567,2020-08-17,3,574.44,0.04,35.73,Card
48869,299,8321,2020-09-14,2,946.87,0.03,230.94,Card
48870,300,5245,2021-11-19,2,1775.22,0.19,130.41,GPay
48871,192,68,2024-03-23,3,2814.94,0,365.1,PayPal
48872,215,8280,2023-10-27,3,3223.34,0.26,5.76,Paytm
48873,141,3958,2022-05-04,3,614.84,0.29,-97.49,Card
48874,195,1155,2024-04-27,1,487.04,0.14,76.04,Paytm
48875,200,7225,2021-10-05,3,1884.55,0.06,428.51,Card
48876,255,9614,2023-05-07,1,578.33,0.05,159.86,PayPal
48877,15,7323,2023-10-18,3,617.14,0,170.09,GPay
48878,191,2155,2021-10-23,1,2314.8,0.18,-27.01,UPI
48879,211,4885,2024-04-29,3,1892.74,0.25,-232.91,Card
48880,132,8394,2024-09-20,2,780.12,0,214.31,Cash
48881,215,3976,2020-04-17,1,3544.84,0,1165.33,Card
48882,210,8455,2025-06-30,3,718.4,0.24,49.14,Card
48883,141,8750,2020-10-30,1,595.33,0.27,-99.44,Paytm
48884,296,1695,2020-11-20,1,2786.88,0.02,326.94,Card
48885,247,824,2023-10-02,1,822.6,0,153.81,GPay
48886,213,1817,2024-07-23,2,863.1,0,246.15,Paytm
48887,183,7562,2021-02-04,3,451.15,0,76.63,UPI
48888,28,3981,2020-04-11,3,592.56,0,137.73,PayPal
48889,237,7036,2020-03-18,1,820.73,0.3,-53.19,GPay
48890,7,8496,2025-03-11,3,2560.61,0.3,-113.03,Card
48891,146,8165,2020-12-28,1,2484.75,0,688.82,PhonePe
48892,267,4611,2022-05-03,1,1072.69,0,351.71,PhonePe
48893,253,1049,2020-05-25,3,2696.2,0,517.26,UPI
48894,281,1665,2023-09-04,1,814.13,0,169.06,Card
48895,54,492,2024-09-23,1,1587.48,0,258.13,UPI
48896,233,909,2022-06-02,2,702.38,0.3,-81.41,Card
48897,142,5286,2024-04-21,1,503.67,0,107.59,Card
48898,229,6321,2020-05-09,2,2216.18,0,333.84,Cash
48899,155,5095,2020-01-26,2,1488.04,0.15,-15.22,PayPal
48900,216,7920,2023-03-11,3,864.05,0.04,228.15,PayPal
48901,199,7691,2021-04-21,2,509.49,0,100.92,Cash
48902,203,5742,2023-02-01,1,893.75,0.02,222.96,Card
48903,247,4557,2025-10-01,2,769.47,0,100.68,UPI
48904,182,1917,2021-02-14,1,959.21,0.22,-39.77,PhonePe
48905,257,6085,2022-01-30,3,732.62,0.22,69.54,Paytm
48906,139,2153,2021-08-02,1,1096.21,0,345.61,UPI
48907,119,3384,2023-02-08,1,1836.78,0.15,-1.12,UPI
48908,195,8162,2022-03-10,2,490.65,0,147.84,Card
48909,142,5720,2024-02-02,1,539.84,0,143.76,Card
48910,250,358,2021-07-06,2,1119.78,0,356.97,Card
48911,274,3740,2020-03-28,2,1639.02,0,273.02,GPay
48912,17,2574,2025-11-13,1,2468.66,0.2,229.15,Cash
48913,156,5995,2023-09-25,1,792.83,0,146.33,UPI
48914,47,7864,2025-08-22,3,1750.88,0,223.77,UPI
48915,53,8815,2020-08-15,1,923.68,0.14,120.88,Paytm
48916,117,9552,2025-06-24,2,882.04,0,255.24,Paytm
48917,66,7729,2020-06-15,3,956.2,0,193.79,Card
48918,46,9660,2025-01-17,1,903.7,0.05,104.91,GPay
48919,55,4976,2022-01-13,2,1748.65,0.13,-56.56,UPI
48920,65,9233,2023-12-05,3,2936.75,0,712.65,PayPal
48921,152,2110,2023-07-12,1,933.23,0,182.6,PayPal
48922,38,545,2020-06-21,1,749.19,0.07,106.38,Card
48923,4,363,2021-11-03,3,3226.39,0.22,130.86,Paytm
48924,61,1602,2021-08-30,2,1809.06,0,576.68,UPI
48925,53,8314,2020-09-25,1,933.72,0.02,241.57,Card
48926,61,2329,2025-12-06,1,1480.36,0,247.98,Cash
48927,71,8208,2025-04-26,3,1717.78,0.1,-0.96,PhonePe
48928,82,495,2024-02-24,2,505.36,0,123.22,Cash
48929,279,9704,2020-11-26,2,872.28,0,223.92,Card
48930,171,2243,2023-10-09,1,2383.15,0.12,54.26,UPI
48931,36,6217,2024-05-28,2,1672.02,0,322.17,GPay
48932,198,4478,2025-04-14,2,2032.34,0.1,313.07,PayPal
48933,244,4156,2024-07-22,2,447.33,0,128.95,Card
48934,245,8737,2021-02-03,1,544.2,0.08,64.43,UPI
48935,151,589,2020-12-06,3,1706.6,0.19,-145.49,Cash
48936,38,5652,2021-08-04,1,785.79,0,195.42,GPay
48937,38,1874,2025-06-06,3,680.57,0.1,22.14,PhonePe
48938,13,2929,2023-07-20,2,2619.2,0.15,473.16,Card
48939,172,4546,2020-02-21,1,838.55,0,208.05,PhonePe
48940,277,4522,2025-11-25,3,2390.62,0,290.1,Paytm
48941,270,5190,2022-08-10,3,748.15,0.23,60.17,Card
48942,248,691,2022-02-23,3,425.29,0.17,40.55,PayPal
48943,110,6511,2024-06-08,1,2616.65,0,474.39,UPI
48944,253,6034,2024-07-16,3,2415.73,0.03,164.32,PhonePe
48945,20,2264,2022-09-14,1,2039.32,0,583.66,UPI
48946,173,7582,2023-04-16,2,568.55,0.2,71.15,UPI
48947,269,5727,2021-07-07,2,1987.27,0,627.16,Paytm
48948,232,3425,2020-02-07,2,621.82,0.25,-76.79,UPI
48949,158,1010,2023-03-05,1,2942.39,0,799.17,GPay
48950,40,1598,2023-02-12,2,2573.01,0,617.78,Cash
48951,281,4223,2020-05-15,1,930.94,0,285.87,PhonePe
48952,108,959,2025-11-14,1,753.15,0,158.9,Paytm
48953,7,4797,2023-01-10,1,2176.16,0,270.7,Cash
48954,265,6667,2023-05-16,3,984.92,0.28,-9.92,PhonePe
48955,250,4825,2025-12-14,2,911.19,0,148.38,Cash
48956,234,104,2023-06-16,1,1975.81,0.2,-110.08,UPI
48957,253,337,2020-07-17,3,3179.61,0,1000.67,PhonePe
48958,111,4236,2025-12-07,3,2755.98,0.24,179.4,GPay
48959,235,8702,2021-09-19,1,2616.45,0,799.87,GPay
48960,41,7854,2022-11-19,1,445.39,0.27,-41.81,GPay
48961,222,9645,2022-11-08,1,2828.97,0.3,74.12,Card
48962,258,6270,2022-08-14,3,2244.4,0,422.47,Paytm
48963,150,1356,2022-04-28,3,1060.75,0,308.69,Card
48964,120,6606,2021-10-02,1,1967.44,0,604.42,Paytm
48965,147,5851,2020-12-10,2,2428.67,0.1,495.49,Paytm
48966,218,7524,2022-02-14,3,687.63,0.14,10.72,Card
48967,202,986,2022-11-04,3,2718.69,0,903.53,UPI
48968,238,4563,2024-02-04,1,2322.22,0.21,-260.14,Paytm
48969,102,2590,2025-03-27,2,343.76,0.19,-27.12,Card
48970,176,2708,2024-01-07,1,1743.62,0,509.32,Card
48971,68,7351,2023-08-06,2,422.56,0,49.35,Card
48972,35,7942,2023-01-09,2,889.44,0.07,142.68,Paytm
48973,244,3315,2023-04-19,2,414.09,0.18,21.17,PhonePe
48974,185,1542,2025-04-27,3,403.21,0,41.54,Paytm
48975,239,4400,2021-09-07,3,773.5,0,92.06,Cash
48976,90,4798,2025-05-30,3,1703.13,0.08,70.58,Cash
48977,183,8328,2021-03-13,3,546.6,0,172.08,Card
48978,296,5715,2024-04-26,1,3404.49,0.09,693.89,Cash
48979,220,4277,2025-08-25,1,756.74,0.01,113.1,Paytm
48980,159,1536,2023-08-11,3,469.55,0.13,82.95,GPay
48981,5,7604,2023-09-13,1,2058.74,0.21,231.52,Paytm
48982,35,4175,2022-02-17,2,864.49,0.21,-1.55,Paytm
48983,159,285,2020-11-04,3,403.56,0,78,PayPal
48984,9,505,2020-07-08,1,768.38,0.08,187.73,Paytm
48985,27,4776,2020-08-01,1,876.22,0.29,-89.98,PhonePe
48986,80,3669,2025-05-08,3,2161.97,0,197.86,Card
48987,279,7089,2025-07-08,3,849.86,0,201.5,Card
48988,32,4247,2025-02-09,3,2515.78,0.29,-159.36,Card
48989,136,4507,2024-02-19,1,902.61,0.26,-120.96,UPI
48990,221,3323,2024-08-13,2,1000.93,0.14,169.34,PayPal
48991,155,8558,2022-07-06,2,1831.32,0.18,221.63,Card
48992,138,3142,2025-05-13,1,3590,0.17,509.5,GPay
48993,90,8722,2022-01-29,3,1843.7,0.14,89.28,PhonePe
48994,266,8648,2023-12-11,2,616.68,0.08,108.85,Paytm
48995,191,6448,2023-04-23,2,2246.66,0,321.51,Card
48996,184,8292,2020-01-29,1,420.24,0.08,30.29,Cash
48997,86,8022,2023-09-01,3,2066.49,0,312.33,PhonePe
48998,116,4807,2020-05-10,2,1811.29,0.19,-149.31,UPI
48999,14,9138,2023-04-11,1,2308.18,0,402.81,GPay
49000,292,2507,2025-02-19,1,514.28,0,111.02,Card
49001,231,3522,2021-07-28,3,1685.84,0,248.4,UPI
49002,133,43,2021-07-07,2,2109.08,0,277.42,GPay
49003,215,7276,2024-04-23,1,2630.99,0.08,41,PhonePe
49004,300,9239,2025-06-25,3,1877.86,0,570.34,Paytm
49005,102,8430,2025-10-06,2,360.13,0.06,32.95,Card
49006,44,5404,2025-03-16,3,2741.22,0,253.62,PhonePe
49007,218,4673,2024-05-25,3,854.13,0.29,25.79,PayPal
49008,13,5685,2021-07-29,2,1945.03,0.23,-255.49,PhonePe
49009,291,6928,2022-06-29,2,2521.49,0.04,517.23,Paytm
49010,207,4301,2022-04-08,1,689.43,0.09,94.59,Card
49011,81,1631,2025-08-31,2,817.86,0,157.68,GPay
49012,47,7267,2021-12-17,1,1790.9,0,263.79,UPI
49013,166,4581,2024-10-01,2,940.15,0,180.09,Card
